2020,IL,3,172997,133851,306848,0,d
2020,IL,4,187219,35518,222737,1,d
2020,IL,5,255661,96200,361269,1,d
2020,IL,6,213777,183891,404747,1,d
2020,IL,7,249383,41390,310128,1,d
2020,IL,8,186251,0,254578,1,d
2020,IL,9,262045,107125,369170,1,d
2020,IL,10,202402,114442,316844,1,d
2020,IL,11,194557,112807,307364,1,d
2020,IL,12,127577,194839,322416,1,r
2020,IL,13,151648,181373,333021,1,r
2020,IL,14,203209,197835,401044,1,d
2020,IL,15,88559,244947,333506,0,r
2020,IL,16,119313,218839,338152,1,r
2020,IL,17,156011,143863,299874,1,d
2020,IL,18,110039,261840,371879,1,r
2020,IN,1,185180,132247,326948,0,d
2020,IN,2,114967,183601,298568,1,r
2020,IN,3,104762,220989,325751,1,r
2020,IN,4,112984,225531,338515,1,r
2020,IN,5,191226,208212,416226,0,r
2020,IN,6,91103,225318,328212,1,r
2020,IN,7,176422,106146,282568,1,d
2020,IN,8,95691,214643,320617,1,r
2020,IN,9,124826,218606,359033,1,r
2020,IA,1,201347,212088,413435,1,d
2020,IA,2,196958,196964,393922,0,d
2020,IA,3,219205,212997,447563,1,d
2020,IA,4,144761,237369,382130,0,r
2020,KS,1,84393,208229,292622,0,r
2020,KS,2,136650,185464,336315,0,r
2020,KS,3,220049,178773,410418,1,d
2020,KS,4,116166,203432,319598,1,r
2020,KY,1,82141,246329,328470,1,r
2020,KY,2,94643,255735,360397,1,r
2020,KY,3,230672,137425,368097,1,d
2020,KY,4,125896,256613,382509,1,r
2020,KY,5,47056,250914,297970,1,r
2020,KY,6,155011,216948,378450,1,r
2020,LA,1,94730,270330,374369,1,r
2020,LA,2,235320,63140,316982,1,d
2020,LA,3,100275,230480,340120,1,r
2020,LA,4,101970,204608,306578,1,r
2020,LA,5,99566,209990,309556,0,r
2020,LA,6,95541,265706,373996,1,r
2020,ME,1,271004,165008,436012,1,d
2020,ME,2,197835,175006,372841,1,d
2020,MD,1,143877,250901,394778,1,r
2020,MD,2,224836,106355,331191,1,d
2020,MD,3,260358,112117,372475,1,d
2020,MD,4,282119,71671,353790,1,d
2020,MD,5,274210,123525,397735,1,d
2020,MD,6,215540,143599,366032,1,d
2020,MD,7,237084,92825,329909,1,d
2020,MD,8,274716,0,401873,1,d
2020,MA,1,0,0,0,1,d
2020,MA,2,249854,132220,382074,1,d
2020,MA,3,0,0,0,1,d
2020,MA,4,251102,160474,411576,0,d
2020,MA,5,294427,101351,395778,1,d
2020,MA,6,286377,150695,437072,1,d
2020,MA,7,267362,0,306037,1,d
2020,MA,8,310940,0,383000,1,d
2020,MA,9,260262,154261,424240,1,d
2020,MI,1,153328,256581,416219,1,r
2020,MI,2,154122,238711,403247,1,r
2020,MI,3,189769,213649,403418,0,
2020,MI,4,120802,242621,373245,1,r
2020,MI,5,196599,150772,361032,1,d
2020,MI,6,152085,211496,378420,1,r
2020,MI,7,159743,227524,387267,1,r
2020,MI,8,217922,202525,428344,1,d
2020,MI,9,230318,153296,399116,1,d
2020,MI,10,138179,271607,409786,0,r
2020,MI,11,226128,215405,450469,1,d
2020,MI,12,254957,117719,383823,1,d
2020,MI,13,223205,53311,285879,1,d
2020,MI,14,271370,62664,342303,1,d
2020,MN,1,167890,179234,368572,1,r
2020,MN,2,204534,194954,424239,1,d
2020,MN,3,246666,196625,443291,1,d
2020,MN,4,245813,112730,388080,1,d
2020,MN,5,255924,102878,396781,1,d
2020,MN,6,140853,270901,411754,1,r
2020,MN,7,144840,194066,363115,1,d
2020,MN,8,147853,223432,393475,1,r
2020,MS,1,104008,228787,332795,1,r
2020,MS,2,196224,101010,297234,1,d
2020,MS,3,120782,221064,341846,1,r
2020,MS,4,0,0,0,1,r
2020,MO,1,249087,59940,315793,0,d
2020,MO,2,204540,233157,449344,1,r
2020,MO,3,116095,282866,407305,1,r
2020,MO,4,107635,245247,362836,1,r
2020,MO,5,207180,135934,352386,1,d
2020,MO,6,118926,258709,385779,1,r
2020,MO,7,98111,254318,368002,1,r
2020,MO,8,70561,253811,330226,1,r
2020,MT,1,262340,339169,601509,0,r
2020,NE,1,119622,189006,317566,1,r
2020,NE,2,155706,171071,336962,1,r
2020,NE,3,50690,225157,286770,1,r
2020,NV,1,137868,74490,223213,1,d
2020,NV,2,155780,216078,382673,1,r
2020,NV,3,203421,190975,417252,1,d
2020,NV,4,168457,152284,332469,1,d
2020,NH,1,205606,185159,400512,1,d
2020,NH,2,208289,168886,386294,1,d
2020,NJ,1,240567,144463,385030,1,d
2020,NJ,2,173849,195526,376547,1,r
2020,NJ,3,229840,196327,431762,1,d
2020,NJ,4,162420,254103,424368,1,r
2020,NJ,5,225175,193333,423636,1,d
2020,NJ,6,199648,126760,326408,1,d
2020,NJ,7,219629,214318,433947,1,d
2020,NJ,8,176758,58686,238773,1,d
2020,NJ,9,203674,98629,309542,1,d
2020,NJ,10,241522,40298,290009,1,d
2020,NJ,11,235163,206013,441176,1,d
2020,NJ,12,230883,114591,351725,1,d
2020,NM,1,186953,134337,321290,1,d
2020,NM,2,122546,142283,264829,1,d
2020,NM,3,186282,131166,317448,0,d
2020,NY,1,169294,205715,375009,1,r
2020,NY,2,154246,177379,335073,0,r
2020,NY,3,208555,161931,372642,1,d
2020,NY,4,199762,153007,355793,1,d
2020,NY,5,0,0,0,1,d
2020,NY,6,158862,74829,233691,1,d
2020,NY,7,191073,32520,225115,1,d
2020,NY,8,234933,42007,276940,1,d
2020,NY,9,230221,43950,276867,1,d
2020,NY,10,206310,66889,276569,1,d
2020,NY,11,137198,155608,292806,1,d
2020,NY,12,265172,53061,322248,1,d
2020,NY,13,231841,19829,254965,1,d
2020,NY,14,152661,58440,213101,1,d
2020,NY,15,169533,21221,190754,0,d
2020,NY,16,218471,0,259556,0,d
2020,NY,17,197353,117307,332655,0,d
2020,NY,18,187169,145098,335429,1,d
2020,NY,19,192100,151475,350598,1,d
2020,NY,20,219705,139446,359151,1,d
2020,NY,21,131992,188649,320641,1,r
2020,NY,22,154997,155348,317094,1,d
2020,NY,23,129014,181169,313724,1,r
2020,NY,24,147638,182567,343437,1,r
2020,NY,25,206396,136198,347919,1,d
2020,NY,26,223276,91687,319591,1,d
2020,NY,27,149559,229044,383487,1,r
2020,NC,1,188870,159748,348618,1,d
2020,NC,2,311887,172544,495345,0,r
2020,NC,3,132752,229800,362552,1,r
2020,NC,4,332421,161298,493719,1,d
2020,NC,5,119846,257843,385244,1,r
2020,NC,6,253531,153598,407129,0,r
2020,NC,7,179045,272443,451488,1,r
2020,NC,8,177781,202774,380555,1,r
2020,NC,9,179463,224661,404124,1,r
2020,NC,10,128189,284095,412284,1,r
2020,NC,11,190609,245351,450145,0,r
2020,NC,12,0,0,0,1,d
2020,NC,13,124684,267181,391865,1,r
2020,ND,1,97970,245229,355223,1,r
2020,OH,1,172022,199560,385274,1,r
2020,OH,2,146781,230430,377211,1,r
2020,OH,3,227420,93569,320989,1,d
2020,OH,4,101897,235875,347626,1,r
2020,OH,5,120962,257019,377981,1,r
2020,OH,6,85661,249130,334791,1,r
2020,OH,7,102271,236607,350549,1,r
2020,OH,8,110766,246277,357043,1,r
2020,OH,9,190328,111385,301713,1,d
2020,OH,10,151976,212972,364948,1,r
2020,OH,11,242098,60323,302421,1,d
2020,OH,12,182847,241790,437672,1,r
2020,OH,13,173631,148648,330801,1,d
2020,OH,14,158586,238864,397450,1,r
2020,OH,15,140183,243103,383286,1,r
2020,OH,16,144071,247335,391406,1,r
2020,OK,1,109641,213700,335471,1,r
2020,OK,2,63472,216511,288527,1,r
2020,OK,3,66501,242677,309178,1,r
2020,OK,4,90459,213096,314358,1,r
2020,OK,5,145658,158191,303849,1,d
2020,OR,1,297071,161928,458999,1,d
2020,OR,2,168881,273835,456810,0,r
2020,OR,3,343574,110570,469885,1,d
2020,OR,4,240950,216081,467149,1,d
2020,OR,5,234863,204372,451875,1,d
2020,PA,1,191875,249804,441679,1,r
2020,PA,2,198140,75022,273162,1,d
2020,PA,3,341708,33671,375379,1,d
2020,PA,4,264637,179926,444563,1,d
2020,PA,5,255743,139552,395295,1,d
2020,PA,6,226440,177526,403966,1,d
2020,PA,7,195713,181569,377282,1,d
2020,PA,8,178407,166201,344608,1,d
2020,PA,9,118266,232988,351254,1,r
2020,PA,10,182938,208896,391834,1,r
2020,PA,11,141325,241915,383240,1,r
2020,PA,12,99052,240717,339769,1,r
2020,PA,13,96612,267789,364401,1,r
2020,PA,14,131862,241668,373530,1,r
2020,PA,15,92143,255051,347194,1,r
2020,PA,16,143865,210008,353873,1,r
2020,PA,17,222242,212279,434521,1,d
2020,PA,18,266084,118163,384247,1,d
2020,RI,1,158550,0,222307,1,d
2020,RI,2,154086,109894,263980,1,d
2020,SC,1,210627,216042,426669,1,d
2020,SC,2,155118,202715,363996,1,r
2020,SC,3,95712,237544,333256,1,r
2020,SC,4,133023,222126,360239,1,r
2020,SC,5,145979,220006,365985,1,r
2020,SC,6,197477,89258,289381,1,d
2020,SC,7,138863,224993,363856,1,r
2020,SD,1,0,321984,397732,1,r
2020,TN,1,68617,228181,305419,0,r
2020,TN,2,109684,238907,353183,1,r
2020,TN,3,97687,215571,320291,1,r
2020,TN,4,111908,223802,335710,1,r
2020,TN,5,0,0,0,1,d
2020,TN,6,83852,257572,349578,1,r
2020,TN,7,95839,245188,350635,1,r
2020,TN,8,97890,227216,331853,1,r
2020,TN,9,187905,48818,242877,1,d
2020,TX,1,83016,219726,302742,1,r
2020,TX,2,148374,192828,346726,1,r
2020,TX,3,179458,230512,418591,1,r
2020,TX,4,76326,253837,336497,0,r
2020,TX,5,100743,173836,280413,1,r
2020,TX,6,149530,179507,339992,1,r
2020,TX,7,159529,149054,314125,1,d
2020,TX,8,97409,277327,382471,1,r
2020,TX,9,172938,49575,229107,1,d
2020,TX,10,187686,217216,413894,1,r
2020,TX,11,53394,232568,291773,0,r
2020,TX,12,121250,233853,367021,1,r
2020,TX,13,50477,217124,273508,0,r
2020,TX,14,118574,190541,309115,1,r
